# file | total runes in file | interrupt | indices
p54-55|308|15|24,104,140,189,209,237,241,269,286,288,293
p54-55|308|16|17,38,44,111,114,144,150,224
p54-55|308|17|63,78,130,153,165,208,238,250,255,274,305
p54-55|308|18|36,49,55,162,176,190,198,200,219,227,279,281,287,292,306
p54-55|308|19|1,8,16,33,86,100,105,117,164,172,215,218,220,234,240,260,268,299
p54-55|308|20|75,92,127,163,177,221,266
p54-55|308|21|2,12,19,20,64,115,118,122,186,232,265
p54-55|308|22|102,108,110,113,145,169,174,204,207,295
p54-55|308|23|3,10,60,90,109,141,182,185,196,199,244,270,302
p54-55|308|24|0,15,18,35,66,82,120,157,212,249
p54-55|308|25|28,30,121,137,233,246
p54-55|308|26|42,89,98,119,124,152,167,171,183,187,231
p54-55|308|27|4,9,22,72,85,91,112,168,248,271
p54-55|308|28|48,52,54,73,135,151,211,228,256,280,297
